Docstrings present,fail,"Missing docstrings: current, advance, parse_expression, parse_term, parse_factor"
Type hints present,fail,"Missing type hints: current, advance"
No external libraries,pass,Only stdlib imports found
Does not use `eval`,pass,No usage of `eval` found
Does not use `eval`,pass,No usage of `eval` found
Does not use `eval`,pass,No usage of `eval` found
Raises `ValueError`,pass,Found raise ValueError
Edge case handling,pass,Found 2 edge case handling patterns

--- MiniMax ---
Metric,Value
blank_lines,69
code_to_comment_ratio,1.51
comment_lines,13
docstring_lines,81
sloc,142
total_loc,305
cyclomatic_complexity,64
decision_points,63
risk_category,very_high
halstead_bugs,2.4753
halstead_difficulty,74.22
halstead_effort,551182.8
halstead_length,1018
halstead_time,30621.27
halstead_total_operands,420
halstead_total_operators,598
halstead_unique_operands,116
halstead_unique_operators,41
halstead_vocabulary,157
halstead_volume,7425.92
maintainability_index,17.34
mi_rating,unmaintainable
async_function_count,0
class_count,1
docstring_coverage,100
function_count,2
functions_with_docstrings,12
functions_with_return_type,10
functions_with_type_hints,4
lambda_count,0
method_count,9
type_hint_coverage,36.4

Constraint Check,Status,Detail
Syntax Valid,pass,Code parses without errors
Function `evaluate` defined,pass,Found with args: ['expression']
Docstrings present,pass,All 12 definitions have docstrings
Type hints present,pass,All 11 functions have type hints
No external libraries,pass,Only stdlib imports found
Does not use `eval`,pass,No usage of `eval` found
Does not use `eval`,pass,No usage of `eval` found
Does not use `eval`,pass,No usage of `eval` found
Raises `ValueError`,pass,Found raise ValueError
Edge case handling,pass,Found 3 edge case handling patterns
