functions_with_return_type,1
functions_with_type_hints,1
lambda_count,0
method_count,0
type_hint_coverage,50

Constraint Check,Status,Detail
Syntax Valid,pass,Code parses without errors
Function `schedule_tasks` defined,pass,Found with args: ['tasks']
Function `dfs` defined,pass,Found with args: ['task']
Docstrings present,fail,Missing docstrings: dfs
Raises `ValueError`,pass,Found raise ValueError
Signature preserved: `schedule_tasks`,pass,Original function signature maintained
Signature preserved: `dfs`,pass,Original function signature maintained
Edge case handling,partial,Only 1 edge case pattern(s) detected

--- MiniMax ---
Metric,Value
blank_lines,27
code_to_comment_ratio,1.75
comment_lines,23
docstring_lines,17
sloc,70
total_loc,137
cyclomatic_complexity,30
decision_points,29
risk_category,very_high
halstead_bugs,1.2014
halstead_difficulty,64.98
halstead_effort,234189.38
halstead_length,603
halstead_time,13010.52
halstead_total_operands,226
halstead_total_operators,377
halstead_unique_operands,40
halstead_unique_operators,23
halstead_vocabulary,63
halstead_volume,3604.3
maintainability_index,30.81
mi_rating,unmaintainable
async_function_count,0
class_count,0
docstring_coverage,50
function_count,2
functions_with_docstrings,1
functions_with_return_type,1
functions_with_type_hints,1
lambda_count,0
method_count,0
type_hint_coverage,50

Constraint Check,Status,Detail
Syntax Valid,pass,Code parses without errors
Function `schedule_tasks` defined,pass,Found with args: ['tasks']
Function `dfs` defined,pass,Found with args: ['task']
Docstrings present,fail,Missing docstrings: dfs
Raises `ValueError`,pass,Found raise ValueError
Signature preserved: `schedule_tasks`,pass,Original function signature maintained
Signature preserved: `dfs`,pass,Original function signature maintained
Edge case handling,partial,Only 1 edge case pattern(s) detected
